NMiter,kp,ki,kd,Ts,M,SSe,feas,feasResidual,Time(s),gradnorm,funCalls
11,-0.3583333333333305,1.9972222222222138,-0.6305555555555489,12.854290159221724,0.0004310481619667351,0.001307661134842042,False,0.0003076611348420419,55.1935977935791,3.7052965630626,23
12,-0.3583333333333305,1.9972222222222138,-0.6305555555555489,12.854290159221724,0.0004310481619667351,0.001307661134842042,False,0.0003076611348420419,59.83362913131714,3.7052965630626,24
13,-0.3583333333333305,1.9972222222222138,-0.6305555555555489,12.854290159221724,0.0004310481619667351,0.001307661134842042,False,0.0003076611348420419,64.28301453590393,3.7052965630626,25
14,-0.3583333333333305,1.9972222222222138,-0.6305555555555489,12.854290159221724,0.0004310481619667351,0.001307661134842042,False,0.0003076611348420419,69.26391386985779,3.7052965630626,27
15,-0.3583333333333305,1.9972222222222138,-0.6305555555555489,12.854290159221724,0.0004310481619667351,0.001307661134842042,False,0.0003076611348420419,74.1162338256836,3.7052965630626,29
16,-0.45246913580246584,2.2314300411522536,-0.5971707818929965,12.398678153517961,0.0003465641231216632,0.0007045645552465896,True,0.0,78.89633202552795,1.5372850044945594,31
17,-0.45246913580246584,2.2314300411522536,-0.5971707818929965,12.398678153517961,0.0003465641231216632,0.0007045645552465896,True,0.0,83.34648203849792,1.5372850044945594,32
18,-0.45246913580246584,2.2314300411522536,-0.5971707818929965,12.398678153517961,0.0003465641231216632,0.0007045645552465896,True,0.0,88.52402782440186,1.5372850044945594,34
19,-0.5770233196159085,2.5324102652034632,-0.49033207590305494,12.120129038707596,0.0014079345036692769,0.0003670215164111035,True,0.0,93.5076231956482,1.7891432883686433,36
20,-0.5770233196159085,2.5324102652034632,-0.49033207590305494,12.120129038707596,0.0014079345036692769,0.0003670215164111035,True,0.0,98.4700870513916,1.7891432883686433,38
21,-0.5770233196159085,2.5324102652034632,-0.49033207590305494,12.120129038707596,0.0014079345036692769,0.0003670215164111035,True,0.0,102.82326602935791,1.7891432883686433,39
22,-0.5934130975969072,2.5962253806160858,-0.5030421768361779,12.086607340323189,0.010708983687140246,0.000360036017582388,True,0.0,107.86690139770508,29.057912023792397,41
23,-0.6737726295110799,2.8139897937870666,-0.40491216334455715,11.938520825726961,0.026219976512027898,0.0002561532244473863,True,0.0,112.79752278327942,29.280237174371997,43
24,-0.6737726295110799,2.8139897937870666,-0.40491216334455715,11.938520825726961,0.026219976512027898,0.0002561532244473863,True,0.0,117.78700685501099,29.280237174371997,45
25,-0.6737726295110799,2.8139897937870666,-0.40491216334455715,11.938520825726961,0.026219976512027898,0.0002561532244473863,True,0.0,122.04352331161499,29.280237174371997,46
26,-0.6737726295110799,2.8139897937870666,-0.40491216334455715,11.938520825726961,0.026219976512027898,0.0002561532244473863,True,0.0,127.07355427742004,29.280237174371997,48
27,-0.7348235073758542,3.026758781065155,-0.3077430883542105,11.778920227794345,0.03249628437061327,0.00015797173241172136,True,0.0,131.90378737449646,2.3837234213105227,50
28,-0.8498060658034743,3.340544550819252,-0.21558278413208276,11.660416318874331,0.08091868635827457,3.9583846690893765e-05,True,0.0,137.15661120414734,30.75437022675311,52
29,-0.9670928193345967,3.6411361436797733,-0.04773264263262833,11.49765369200479,0.08864847411008299,-6.1014408177850754e-05,True,0.0,141.99741077423096,29.98883605825915,54
30,-1.0273756321648704,3.8583031899223874,0.02420648659860941,11.394069687650068,0.10404738945447513,-0.0001277088088278422,False,0.004047389454475123,146.88470721244812,29.93195983776528,56
31,-1.0273756321648704,3.8583031899223874,0.02420648659860941,11.394069687650068,0.10404738945447513,-0.0001277088088278422,False,0.004047389454475123,151.77122902870178,29.93195983776528,58
32,-1.136313826464269,4.138393603233135,0.21391637802535773,11.193238034705946,0.09241587200910645,-6.985701549755419e-05,True,0.0,156.99507021903992,32.689691321802776,60
33,-1.136313826464269,4.138393603233135,0.21391637802535773,11.193238034705946,0.09241587200910645,-6.985701549755419e-05,True,0.0,161.42790246009827,32.689691321802776,61
34,-1.136313826464269,4.138393603233135,0.21391637802535773,11.193238034705946,0.09241587200910645,-6.985701549755419e-05,True,0.0,165.921377658844,32.689691321802776,62
35,-1.136313826464269,4.138393603233135,0.21391637802535773,11.193238034705946,0.09241587200910645,-6.985701549755419e-05,True,0.0,170.33293652534485,32.689691321802776,63
36,-1.454714753999494,5.062744829526787,0.7040151073102033,8.888180908849984,0.09486795209911328,1.7537741757389647e-05,True,0.0,175.74692726135254,23.057392795842897,65
37,-1.454714753999494,5.062744829526787,0.7040151073102033,8.888180908849984,0.09486795209911328,1.7537741757389647e-05,True,0.0,180.99345421791077,23.057392795842897,66
38,-1.454714753999494,5.062744829526787,0.7040151073102033,8.888180908849984,0.09486795209911328,1.7537741757389647e-05,True,0.0,186.19665122032166,23.057392795842897,67
39,-1.730525596263056,5.838749240394378,1.2207880077601625,6.751007157894389,0.07096687636959964,3.830832039919407e-06,True,0.0,190.9767141342163,18.031599018250848,69
